   1.570      1.650       1.483529864195     1288.86955    0.999999964        1.1          85      1260.2571
   1.650      1.570       1.483529864195     1288.86955    0.999999964        1.1          85      1260.2571
   1.450      1.570       1.832595714594     1288.96505    0.999999964        1.1         105      1260.3526
   1.570      1.450       1.832595714594     1288.96515    0.999999964        1.1         105      1260.3527
   1.570      1.450       1.396263401595     1292.02545    0.999999964        1.1          80       1263.413
   1.450      1.570       1.396263401595     1292.02545    0.999999964        1.1          80       1263.413
   1.450      1.650       1.675516081915     1302.30575    0.999999963        1.1          96      1273.6933
   1.650      1.450       1.675516081915     1302.30575    0.999999963        1.1          96      1273.6933
   1.650      1.600       1.570796326795     1310.11415    0.999999963        1.1          90      1281.5017
   1.600      1.650       1.570796326795     1310.11415    0.999999963        1.1          90      1281.5017
